date,amount,price,sid,symbol,value
2020-10-13 00:00:00+00:00,-196,473.8,131,TAGL,92864.8
2020-10-20 00:00:00+00:00,-2058,56.95,45,EDEL,117203.1
2020-10-20 00:00:00+00:00,187,820.6,134,TEML,-153452.2
2020-10-27 00:00:00+00:00,431,308.35,80,JSTL,-132898.85
2020-10-27 00:00:00+00:00,-239,600.4,87,MAHM,143495.6
2020-11-03 00:00:00+00:00,-55,1890.0,121,RELI,103950.0
2020-11-10 00:00:00+00:00,1294,85.7,10,ASOK,-110895.8
2020-11-10 00:00:00+00:00,322,308.0,35,CHLA,-99176.0
2020-11-10 00:00:00+00:00,-454,212.05,79,JNSP,96270.70000000001
2020-12-15 00:00:00+00:00,-137,1329.85,89,MBFL,182189.44999999998
2020-12-22 00:00:00+00:00,69,2340.0,5,APLH,-161460.0
2020-12-22 00:00:00+00:00,-145,879.15,61,HCLT,127476.75
2020-12-29 00:00:00+00:00,148,875.0,72,INBK,-129500.0
2021-01-05 00:00:00+00:00,592,186.6,6,APLO,-110467.2
2021-01-05 00:00:00+00:00,229,955.0,58,GRAS,-218695.0
2021-01-05 00:00:00+00:00,-123,1685.0,90,MINT,207255.0
2021-01-05 00:00:00+00:00,-50,2846.0,101,NITT,142300.0
2021-01-12 00:00:00+00:00,250,1012.65,67,HVEL,-253162.5
2021-01-12 00:00:00+00:00,-622,447.95,152,WIPR,278624.89999999997
2021-01-19 00:00:00+00:00,589,279.5,44,DLF,-164625.5
2021-01-19 00:00:00+00:00,-187,1006.6,134,TEML,188234.2
